ndc11,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,first_reference,second_reference,name,metadata
00093-5767-56,PillProjectDisc95/images/MSS5C3FVC02TQTGKUMXW9202-OMC6K.JPG,PillProjectDisc53/images/BZTZSYC_IB5-PYSJYVS_F4KXIPW8ZEI.JPG,PillProjectDisc7/images/43P7PH4RNUB-ENTSZ08US3!XNVD2MT.JPG,PillProjectDisc108/images/Z3Z41WT1NIJ6NW!LOIKZIS72-TWQBA.JPG,PillProjectDisc81/images/CWBODWW3!W6C5_!RM7V9!2_Q5RCINKS.JPG,PillProjectDisc66/images/CI93RE7M5ECW89FLP4_!2R-JWHIL1HW.JPG,PillProjectDisc89/images/HD4B8529VK8Y7HU45-G0!RQ_6WGA-H.JPG,OLANZAPINE 2.5MG TAB,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'TEVA;5767', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5768-56,PillProjectDisc69/images/CLAXCCO4M1ABSFSRG1A2K!9TECGVKXQ.JPG,PillProjectDisc23/images/B6XNNM17B10!L3A35PI7_PSF1UPMSOB.JPG,PillProjectDisc24/images/B80U2AUBS21O1EERDPO8C9_N4_6XPJH.JPG,PillProjectDisc61/images/CDSIPD_R901FYSKLGZUR0OV35EQ6RSX.JPG,PillProjectDisc6/images/3MPZY_0JQI3BCL5W6CYCLAVLMQY9VX.JPG,PillProjectDisc2/images/-MKQ318MINHGRKT1155CZPKDXSEATJ.JPG,PillProjectDisc88/images/G575IDR2W-4F2GGX0!WV14NJ56KL01.JPG,OLANZAPINE 5MG TAB,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'TEVA;5768', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5769-56,PillProjectDisc53/images/BZ2VRCP43R!W27VK1S2TJLHJ_PK2PVF.JPG,PillProjectDisc5/images/1VP_9Y2FY8A59R7RC6NB11X3WNB0DG.JPG,PillProjectDisc86/images/EF88AALCWWF6Q7PH4IE8HOM3TDMRKA.JPG,PillProjectDisc42/images/BOQ8I6UY8S_5OM9CG6UCXNEAOV9140U.JPG,PillProjectDisc54/images/B_KIRSMXVVPIG69P8ZBLCD68-6WIQ0X.JPG,PillProjectDisc45/images/BS!3A!537TPD!D4EW!ZFC-LB2363X26.JPG,PillProjectDisc73/images/CPTFQ4K!YN5COG5E5!T6W9S-6A2O3IN.JPG,OLANZAPINE Tablets USP,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'TEVA;5769', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5770-56,PillProjectDisc9/images/61Z8TU6C3PE0JIBZ3JXS5KLX_G2S3Q.JPG,PillProjectDisc102/images/TFHLT_N1E-HF!IDQ89FP3450OS4X!S.JPG,PillProjectDisc5/images/2716ALT2PO5RFICNBMT6BUU6IYE0CV.JPG,PillProjectDisc52/images/BYKL909MRCM6AL3MIDL_CEGDXL2YGT!.JPG,PillProjectDisc74/images/CQT6PVJ!TXV-U-DCXEPT_WCDX4PMRR6.JPG,PillProjectDisc83/images/CYX1PTU-0FHRSJ_76KYAAN4!KKGQ8I4.JPG,PillProjectDisc92/images/K6F!24TB3XO9OWYB78CRYMKM5ZH46G.JPG,OLANZAPINE Tablets USP,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'TEVA;5770', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5771-56,PillProjectDisc63/images/CGDKOU2FLUZZ50-LWMYJQ9G759V16GK.JPG,PillProjectDisc83/images/CYS2HMMJBOKKCQY-FDTKZLMM_3XE6LS.JPG,PillProjectDisc56/images/C1KC7H6B33BAMZX2UHOPRWILT0CSUJ-.JPG,PillProjectDisc17/images/B158UP4N903EK477U!RUER6DSPKZ!M_.JPG,PillProjectDisc59/images/CCBI-G1L1DR!16Y7-4PLMVV41X4_-5U.JPG,PillProjectDisc26/images/B9Q50A56L9CCRXZHUU9IBMA2_EMGB8U.JPG,PillProjectDisc82/images/CXTD-CQ7PYZ1FWFS_58VUSC6ZPFT0D0.JPG,OLANZAPINE 15MG TAB,"{'Shape': 'OVAL', 'Color': 'BLUE', 'Imprint': 'TEVA;5771', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5850-01,PillProjectDisc77/images/CS_JF0XA9RQ4MD52PEDXMXV1D78APRJ.JPG,PillProjectDisc42/images/BONEW45DFQ1BNDTLN1YZ1S_TSS_VTXT.JPG,PillProjectDisc47/images/BU--6796TJQG-JL2YPVYZHWNYP-EAJR.JPG,PillProjectDisc13/images/9PW82IFDDIOZM3RWU-Z-LRQT0E1TU5.JPG,PillProjectDisc87/images/ER_U-!!ZHO9LJWXGJ47CUJ2ICNRV3O.JPG,PillProjectDisc23/images/B7GAHZB-QD9X8TBBXAS81Q-YNK2-HTG.JPG,PillProjectDisc56/images/C5-DL04O8_Q7H9WSSX1_HYKF9LLVA0.JPG,ESCITALOPRAM Tablets USP,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': '5850;5', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-5851-01,PillProjectDisc63/images/CG1ODE69VVBL8H6D!CCFHWHIB5QBGJH.JPG,PillProjectDisc98/images/P0RMEV2IMPZ2UW26NADO_NR-FCC8-V.JPG,PillProjectDisc86/images/E-GT52ZWDO85SJ1AR5PK3EX9OF1PGY.JPG,PillProjectDisc46/images/BSONJ1LVWJVNEPT8O0QJ_OG_C37E1CG.JPG,PillProjectDisc85/images/CZ_DVQ035FA7ANFLUR-Z9AILIUVLUX-.JPG,PillProjectDisc46/images/BSQ95!9MK!EEJBRM713GS!JYFX-BQA!.JPG,PillProjectDisc56/images/C1Z-WK7PAY9TJUQNV9NTQV02_-O9RX.JPG,ESCITALOPRAM Tablets USP,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': '5851;10', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00093-5852-01,PillProjectDisc86/images/ECJVWY7ELI9RZYUVR0BX!7KVMMDC-L.JPG,PillProjectDisc103/images/TJGLCIPF_BDJKXIH4UKRRVH6Q5OPXU.JPG,PillProjectDisc32/images/BFGZRY9GWJ87K-K996P-9LU7P5R1UVV.JPG,PillProjectDisc52/images/BY_-3JZYVD7M0Z-56ZH_VN4DE_749CQ.JPG,PillProjectDisc101/images/SAOXEW22_18YAGC3RSF2TLI9FR-UDX.JPG,PillProjectDisc4/images/0UOQ3Q3AG9GDVJI4Y42!LJSALCW03!.JPG,PillProjectDisc85/images/D-NAE49U-5LW-T9M!48HQ77RZ1XK!F.JPG,ESCITALOPRAM,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': '5852;20', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00093-7113-06,PillProjectDisc92/images/JV!S-8SUVTC8JFVOVU!BPNTHN-LSPI.JPG,PillProjectDisc93/images/KL!2O-GPYZNQ_GE573_RHHUL13UW8.JPG,PillProjectDisc10/images/6_6D_V5R!VS8BVF2WKZQG82JN!KJTV.JPG,PillProjectDisc23/images/B7FL16AOCO-Q53W8C50KO9UD24VOD6O.JPG,PillProjectDisc40/images/BNDO0G4F75PKVTEXJ5R7G4N34R3CQ5C.JPG,PillProjectDisc109/images/ZN5A3ZVD-IMX5TO3PSEP8S2A3MJIF!.JPG,PillProjectDisc62/images/CEXKKRKRQH-EQMXBEY_9JAV0Z1!TQCO.JPG,NEFAZODONE TAB 150MG,"{'Shape': 'OVAL', 'Color': 'ORANGE', 'Imprint': '7113;93', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00093-7114-98,PillProjectDisc9/images/5_210UAFQNBTXRQ!PQSWQTKDAF5DL.JPG,PillProjectDisc12/images/8_NWC7UJO6MZI13OS1S4CUVQU0UEJ2.JPG,PillProjectDisc12/images/8R-9SWVK0-86OWONRVYV3DTA5S2UOQ.JPG,PillProjectDisc95/images/MZN5DFKJ1LUMF4Q2WANKM86AJ5KFJV.JPG,PillProjectDisc23/images/B7C5J8DINMHT5JBJ883W7-ICDCUD0UH.JPG,PillProjectDisc66/images/CIE-9S48G9-HWN0XUG6U6!NGGXYQWU1.JPG,PillProjectDisc92/images/JP49TXSF85WLJLO01H7ZZHV-ENLPHB.JPG,PAROXETINE Tablets USP,"{'Shape': 'ROUND', 'Color': 'YELLOW', 'Imprint': '9;3;7114', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00093-7116-98,PillProjectDisc44/images/BR7IZAGJXIIEW_Z9FN5QKGW4N-EWK__.JPG,PillProjectDisc30/images/BD9FS7WND94DQ_OUIAVMOMAWT2TM9QE.JPG,PillProjectDisc73/images/CP6N3QYJJQQCD24_8VVAFEYJX_A_!P2.JPG,PillProjectDisc50/images/BW9OPD46OWFYS014TEQ9S7NU68T397F.JPG,PillProjectDisc44/images/BQTRQ6V_98DSNTD7DFWCCGG4E2RMV6I.JPG,PillProjectDisc3/images/-TVLPT5ZK0LY6BIQT81_UFAWSAU7FS.JPG,PillProjectDisc9/images/614H4CARV5Z2AV!!_3GA0QCRQYNLBF.JPG,PAROXETINE Tablets USP,"{'Shape': 'ROUND', 'Color': 'BLUE', 'Imprint': '93;7116', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7121-98,PillProjectDisc2/images/-LOV726O!J3QDVVUVBMR-O0GXJ3L8O.JPG,PillProjectDisc44/images/BR3LPBT-5C_XEIFDOQ9B30M-DQYFDS1.JPG,PillProjectDisc66/images/CILZ59KYI7_TIUF704P0SA1FRRX84FX.JPG,PillProjectDisc11/images/7Z7N!X4N6JUB0W6WP28XPM8RG5Z1DD.JPG,PillProjectDisc22/images/B6H2637VVFQGJ3DT1L!9!0I_UNSUALU.JPG,PillProjectDisc16/images/B0NFX_S8WGP5N!FODSP!G-X6NK37T!C.JPG,PillProjectDisc94/images/LOLJD2OD08KJ6!96OZBVP82HUEVF75.JPG,PAROXETINE Tablets USP,"{'Shape': 'ROUND', 'Color': 'GREEN', 'Imprint': '93;7121', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7146-18,PillProjectDisc73/images/CPPSGGWPGK58O4IT23EJ83B!9NZVUS3.JPG,PillProjectDisc30/images/BDNS8REEX-IDG-_Y42Y1M1AC2RTF218.JPG,PillProjectDisc39/images/BM0R2YB-N58DQ8OI-FFQW807CHD5GJY.JPG,PillProjectDisc60/images/CCXP8QFYHMN_O8YOHV_C0H_OT6TS5NM.JPG,PillProjectDisc25/images/B8QYRDCHXQ88I6P4AH!6IZ!X1RBZK91.JPG,PillProjectDisc20/images/B4DZT8K9_2QNCGT-OKMU56ULBCOD3QW.JPG,PillProjectDisc50/images/BWEB7!WGD99ZZYY9LVZ-YXX8EM0I8IZ.JPG,Azithromycin,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': '93;7146', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7146-56,PillProjectDisc109/images/Z_HZ56_3EQ4T1DA8_KDQJ-5GLOF8E4.JPG,PillProjectDisc11/images/7M1BHAFRN1-KCOWCQDL0!HC4M_JWNG.JPG,PillProjectDisc40/images/BNC-IIG-XN0T7CP8T-CKXFZMMP__R3C.JPG,PillProjectDisc60/images/CD-HIGJSHGIX_B8HCBJQ__D!PTC-_MU.JPG,PillProjectDisc94/images/LZLHM!I782N7FK049!VVQ9IJOUHXIQ.JPG,PillProjectDisc60/images/CCYMAS2H2LW!VDLCJA7S8TQ65QOXK46.JPG,PillProjectDisc98/images/PHX5S0G5PS1!PW9HF4C6O0_!9BQC97.JPG,AZITHROMYCIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': '93;7146', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7147-56,PillProjectDisc26/images/BAD2K0ZVX2Y_4TLBP9OOO3OS8TNLIJ2.JPG,PillProjectDisc19/images/B3F-2W31WPXE6-_HXCS5N_6GLWTJHQT.JPG,PillProjectDisc70/images/CMZAWRQOUKLFI3FFALBC8M_O0DM8ZIN.JPG,PillProjectDisc5/images/29PAYBEJVQ25PJSGLQC1U6Y7X9S6WN.JPG,PillProjectDisc53/images/BZLXMVQA-1XMTIKYVJ-H709F6HAQF0B.JPG,PillProjectDisc64/images/CGP40OUJ8IFULST_ILWYXTH5I6QY_E_.JPG,PillProjectDisc73/images/CP5IM6QIG9ARQO-0OS__JF_XU36PEXJ.JPG,AZITHROMYCIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '93;7147', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7152-98,PillProjectDisc85/images/DSSLRS6S2QXBJ-B8M!KYIVB8VSVJVW.JPG,PillProjectDisc81/images/CWTBM2XCEHNZ449GU0XU2DAP4DRL52_.JPG,PillProjectDisc13/images/B!!LRV3ODVNH70J!SS_DGF_R7ZOS6U6.JPG,PillProjectDisc34/images/BH17RMVEKLVUMWEXREBY7PT-S7OVE84.JPG,PillProjectDisc64/images/CH06R21NMSYDJ_U!EL4N0QFI3_59NQJ.JPG,PillProjectDisc34/images/BHLJ_TC1!3HN0Y-ZYLO419!7XJJAJ2R.JPG,PillProjectDisc56/images/C1J4B89LH_0QV3WT14-J7WP5N!PWN4M.JPG,SIMVASTATIN Tablets USP,"{'Shape': 'ROUND', 'Color': 'YELLOW', 'Imprint': '7152;TV', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7153-56,PillProjectDisc92/images/K8JM7!B2F6198RVBJAVEXPAUIPLXVH.JPG,PillProjectDisc89/images/H5QH480AFWV!BP7IHY67DS7Z2IG4C_.JPG,PillProjectDisc11/images/7PR8WLU3YJO4!OE2Z-H69IWV6Z9DH-.JPG,PillProjectDisc56/images/C0ZJXQMO_AEFHLGHPA39JKFJA70QY9S.JPG,PillProjectDisc13/images/B!-S553GIQPQGHVILVBZLY4OPPJGLN6.JPG,PillProjectDisc32/images/BF86Y5G1DNFZDR!LXXXW!TR9G96HFM7.JPG,PillProjectDisc51/images/BXDLLAX6O7-RTG3!CKZYZHS3WWG6Y1G.JPG,SIMVASTATIN Tablets USP,"{'Shape': 'ROUND', 'Color': 'PINK', 'Imprint': '7153;TV', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7154-56,PillProjectDisc75/images/CRO5Q7_5LK895WMW9Y2FQMB0XV1GQQU.JPG,PillProjectDisc9/images/69PTJG92JZ15D2L!9JV9AK4J2I6FTW.JPG,PillProjectDisc68/images/CKF6QQP_-RWVXGIPEO8QR_0DBP9VJFL.JPG,PillProjectDisc88/images/GMPO3NX8FGXR3LAGRST2GB6EJLDVFL.JPG,PillProjectDisc47/images/BT3ZA7Z3NUA5N4V5P!Q9S3DCSEGOEVQ.JPG,PillProjectDisc56/images/C1P_JQLOTOVBVPJXFDYRJ6Z9S9EQAEF.JPG,PillProjectDisc61/images/CE9SNMKL5PM4Y!L4GFYGAO50C8!KIPF.JPG,SIMVASTATIN Tablets USP,"{'Shape': 'ROUND', 'Color': 'BROWN', 'Imprint': '7154;TV', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7155-56,PillProjectDisc31/images/BEURNBS!WHMC4E3W4TZLNGSRBLD1CSC.JPG,PillProjectDisc9/images/5RR8H!AJELOK23OS9TSR2-D6743KFE.JPG,PillProjectDisc21/images/B5T8_U0!KS!2G_LU3522KLKSK_6OQO5.JPG,PillProjectDisc10/images/6N6EC41CCEA6U1LL0CLIK4!KGODZ4!.JPG,PillProjectDisc18/images/B25X4!_8Z466Q9VPKFGH0QOWOTG784A.JPG,PillProjectDisc100/images/RDS6_L5T4KCT4G2AO11EF1X2LZ8YM_.JPG,PillProjectDisc33/images/BG3WDQ1WUF8YPFY8QHIGL6UC5RYP18B.JPG,SIMVASTATIN Tablets USP,"{'Shape': 'ROUND', 'Color': 'RED', 'Imprint': '7155;TV', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7155-98,PillProjectDisc60/images/CDL!AKT5ROC34X9BE-7B659AUCMZL9T.JPG,PillProjectDisc62/images/CFIQXK5X20A6QC_O--XQXU-W5K48D1I.JPG,PillProjectDisc10/images/743XGRY6G25SJE7NT!B69_U58NV8M_.JPG,PillProjectDisc63/images/CFST3YC1UGB9UK700CWNWQIEGIS6459.JPG,PillProjectDisc6/images/341!F4NKPT5OCBAQ!L7XXZ6EHUT7GO.JPG,PillProjectDisc65/images/CI0L5V3BQA6J0Q_5AOFBMPNDXBQYY1R.JPG,PillProjectDisc86/images/EO7X5LVXGXNZ0WBQR8L9H0BYPB3HJH.JPG,Simvastatin,"{'Shape': 'ROUND', 'Color': 'RED', 'Imprint': '93;7155', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7156-56,PillProjectDisc7/images/4CG54F8KNE5RJHWV-YJQ2XPRW9OJ--.JPG,PillProjectDisc40/images/BMU4KZB-N7U6V3EZNJ0Y539Q32I_QIB.JPG,PillProjectDisc86/images/E3EOVWH7MN226VENTC65-_WMVQXA1J.JPG,PillProjectDisc8/images/5C9-SH0CFJ!M5VYCCGP__EIM8XOBN8.JPG,PillProjectDisc13/images/B!60R5BM14-VFOODTB_PWVKDAYFZQHP.JPG,PillProjectDisc110/images/_KXN03!0CIECG1LUQN1ZEZMWCIYWJL.JPG,PillProjectDisc94/images/LVQNR_TYRO2EBBMQ5_FA105THH6OJW.JPG,SIMVASTATIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'RED', 'Imprint': '7156;TV', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7157-06,PillProjectDisc92/images/JOM_CQD8HE-XZCK0B2AX78WPG2WPRL.JPG,PillProjectDisc50/images/BWI22VA7PPX7VV80O0O7R9D0SG7EU!6.JPG,PillProjectDisc14/images/B!HZV6WG6UG0GTCLXMHBY78-0427GL4.JPG,PillProjectDisc10/images/6IJ3U4C8D9M-HULZR_1BDB84IS!2LN.JPG,PillProjectDisc12/images/92SEWS481Q2R!V-BLONP53J!DT!VQW.JPG,PillProjectDisc39/images/BM4BZRJN-CA4KDPETX9_9LUA4C00BJZ.JPG,PillProjectDisc68/images/CKRRIXJXYBKB7MKGUGDHLOWENWKQ69.JPG,CLARITHROMYCIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': '93;7157', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7158-06,PillProjectDisc54/images/BZZS020YH0NHF1K-9S!6FGK7J9UFH-F.JPG,PillProjectDisc49/images/BV9R!JH2ZH260QQ-A9HKZ!!R_LEN2!H.JPG,PillProjectDisc58/images/CBGXBKAJE!HTZZAQYAPEF7DMHH30O4O.JPG,PillProjectDisc23/images/B7G9OUTCVDQ7LJJTS013Y7D7DSG_6KL.JPG,PillProjectDisc84/images/CZA6O13RCO-UV!6XIDYY3ID-NNT0KG4.JPG,PillProjectDisc47/images/BU-5GEADAQRH6N!UO3Y3LS3208_0H3W.JPG,PillProjectDisc86/images/EPV8!ZZJEGH3L3-T1Z0N5B9IID8FR7.JPG,CLARITHROMYCIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': '93;7158', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7167-98,PillProjectDisc55/images/C0618OKBD_!KW4B-FOXRI-U-ZZLF-0L.JPG,PillProjectDisc85/images/D42D!F29PLL!WMMWQMNUIWAR9RFF!7.JPG,PillProjectDisc47/images/BTFWHWC6894ZW_0I06IH1680OTR5E-8.JPG,PillProjectDisc88/images/G!!L153NXHDCGH-AIZYKPF4I9!53XK.JPG,PillProjectDisc22/images/B5WL8F-V6K-T52ICATL45R3SR1NEI2.JPG,PillProjectDisc80/images/CVYCKIYVXFAIW4FHRUQBSL2MMWET6D6.JPG,PillProjectDisc93/images/KII!-EUKOWBVSNBZ8COL9!JZ6!SF1N.JPG,AMLODIPINE BESYLATE Tablets,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': '93;7167', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7168-98,PillProjectDisc40/images/BN594J-K4854ICSTU2AL12KINZS-TOM.JPG,PillProjectDisc6/images/2QTGAMKHMZUN05RRTVAOQ8XP6O7SLP.JPG,PillProjectDisc60/images/CDOJL2MMXK3FRUN55C1BQV_21CY56FN.JPG,PillProjectDisc9/images/610_HBDKC47V3RPJMQ7GHFW!4O74PJ.JPG,PillProjectDisc72/images/CO7YVHAM_HM3-PASJZNB1EKQUN3E8XJ.JPG,PillProjectDisc18/images/B2OKFNLV8TJUGHAON-EE5JT74CLCPIA.JPG,PillProjectDisc5/images/2GUOD_1SUFMLHG4ZDT!3PFHOIDZ78R.JPG,AMLODIPINE BESYLATE Tablets,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': '93;7168', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7169-56,PillProjectDisc47/images/BTO5IHGC5LFDOUO123SDETT0Y9YRBBN.JPG,PillProjectDisc69/images/CM20YKL-W-4ZS5JB6DV7AW22!HKBOY.JPG,PillProjectDisc75/images/CRLA2GA9X55WBVHD1CAAH_PMPMPHIMA.JPG,PillProjectDisc66/images/CJ118!EL!2JVVPUNV1PKOXFUSIY64D9.JPG,PillProjectDisc11/images/89!H0-9BHR6CN78HAVUK9CD515RY!E.JPG,PillProjectDisc49/images/BV5FWTM_1TMDRL67WJEB7IE6J1TKI!U.JPG,PillProjectDisc61/images/CEBHONINOEECUWFEWPLKW0G169Z7EZ2.JPG,AZITHROMYCIN Tablets USP,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': '93;7169', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7178-01,PillProjectDisc100/images/RNTPU!VDG0ORR98Q0J49DSS0Q0!AWY.JPG,PillProjectDisc11/images/7XGFJ2_NECP!D7M45ABY546!VUNZH4.JPG,PillProjectDisc68/images/CK9R2OU0F0RZKVYS20XO!M!UK4!PCAN.JPG,PillProjectDisc3/images/0F0G3JQXJNC6MVETJCB_14XN7PLIFX.JPG,PillProjectDisc109/images/ZRSK89Z5XY0U34Y8NYBAQL-ZF08OSN.JPG,PillProjectDisc24/images/B7UOMY2B!8V-8LV0CX6TIMY6Y3INYHM.JPG,PillProjectDisc8/images/53QZT4ZDV247KM4K6I9-7FMFI3S!DA.JPG,NEFAZODONE HYDROCHLORIDE Tablets USP,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': '7178;93', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7180-01,PillProjectDisc35/images/BIAXNMXIQUGLDWMW52_93DHS4ZNBHSZ.JPG,PillProjectDisc59/images/CCP3MV1B5Z10TI29XXADBHRW0_T6EFF.JPG,PillProjectDisc71/images/CN7PO5-PWSK9NK9CGC!FDG84VF0HT-S.JPG,PillProjectDisc59/images/CC-J6YEPN8MUW4B53LR7782H9LTEOS3.JPG,PillProjectDisc72/images/CO2BXARHTUDM423MC8SSEO24NKUB40A.JPG,PillProjectDisc106/images/WIA256RN1B6MMU4ZGEHOIT90INNTDF.JPG,PillProjectDisc86/images/EIOTQ0DW9IWW8AXUUX03-D9VA2!-RD.JPG,OFLOXACIN Tablets,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': '93;7180', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7181-01,PillProjectDisc86/images/EEOSWO5QM7B7H7CVKKY6KPDB5KIH_0.JPG,PillProjectDisc13/images/B!5DYUTI_STOJKLVV1!P9HWXFRCNY2Z.JPG,PillProjectDisc20/images/B3YW8IXTSGT0FSI6CZQ036C5JGOPVPD.JPG,PillProjectDisc26/images/BA701QYI8N00HWPW44IMF60V3K794JN.JPG,PillProjectDisc50/images/BW_XZP8AL8WQJ7PNPY0IK06QZSUKG70.JPG,PillProjectDisc41/images/BNK42X0OTG2SB00JLIX5IN-CE-K2T33.JPG,PillProjectDisc74/images/CQ4K4UN109G5OO!0VDSJK76T6K5_BGH.JPG,OFLOXACIN Tablets,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '93;7181', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7182-01,PillProjectDisc33/images/BGNUAWIDP_VIWSDFX41RKAVWPWK6D-A.JPG,PillProjectDisc79/images/CV58MD-3RJS999Q832TFI99EE75FRV.JPG,PillProjectDisc36/images/BJ6A_S-OP95L7KPTX-X5A25S1LFDCTX.JPG,PillProjectDisc98/images/PH8IN5X3GPMZHK_T-D_GIEP9J4AY3K.JPG,PillProjectDisc54/images/B_2FCD-A4LU8B5KKCMTQXHO_K31H0OE.JPG,PillProjectDisc30/images/BDCSRK4_42NDQTIOEA5W2!HXB_5S-IV.JPG,PillProjectDisc68/images/CKW2ONQL0NWU_FZ3LUXVC88NE5XVCPT.JPG,OFLOXACIN Tablets,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': '93;7182', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00093-7198-56,PillProjectDisc98/images/OZVFELRF!JLWMJPYE5OF13SFH84N87.JPG,PillProjectDisc54/images/BZZ158C_RVST452C0FEZ9WGJ8J_V4Q5.JPG,PillProjectDisc26/images/B9U7!B8!J2Y5NVN5492DNQQTL0GUQPV.JPG,PillProjectDisc78/images/CTV8KIX746830-7EFG4KAY0Y3Z5OCPW.JPG,PillProjectDisc58/images/CAZK85PDXG3AFUSJEUOQ4FA2YULUUG4.JPG,PillProjectDisc105/images/W0K73NXIRR1!FJW!B52ERGXVY1DX_U.JPG,PillProjectDisc42/images/BOKQOJL6!BKBQZ901ZDJZ5V!WFSDKZ2.JPG,FLUOXETINE Capsules USP,"{'Shape': 'CAPSULE', 'Color': ['BLUE', 'ORANGE'], 'Imprint': 'TEVA;7198', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00093-7201-98,PillProjectDisc28/images/BC35WMFG89PRWMDE23A2SC2_XZWII-Z.JPG,PillProjectDisc104/images/UP9E6LWM30CUQHSJ24ZWO4V5V954!K.JPG,PillProjectDisc95/images/MVFILX9O-BRDKL45-NWOU3ND!4ZAWK.JPG,PillProjectDisc53/images/BZUD1QKWT0TSZSVU1QQVP7E_NFZ_K0U.JPG,PillProjectDisc45/images/BR8GE_9IEI7GA94Q!IKCMRQAHO2JOB9.JPG,PillProjectDisc100/images/R952WADBFMT09-ICQYHLL2H_MFBLK2.JPG,PillProjectDisc108/images/YH!H4UEKBO2QHQGY1NX!6G95V04-UC.JPG,"PRAVASTATIN SODIUM Tablets, USP","{'Shape': 'ROUND', 'Color': 'YELLOW', 'Imprint': 'TEVA;7201', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
